user_id,subscription_date,plan,price_usd
U1145010,2024-07-01 13:13:04,yearly,79.99
U1145019,2024-07-06 21:40:51,monthly,9.99
U1145030,2024-07-07 23:34:43,monthly,9.99
U1145035,2024-07-05 16:57:46,yearly,79.99
U1145051,2024-07-01 11:24:22,yearly,79.99
U1145078,2024-07-11 17:39:55,monthly,9.99
U1145089,2024-07-16 12:31:19,monthly,9.99
U1145092,2024-09-28 03:02:46,monthly,9.99
U1145151,2024-07-11 13:34:46,monthly,9.99
U1145176,2024-07-24 23:26:31,monthly,9.99
U1145184,2024-07-04 18:08:57,monthly,9.99
U1145187,2024-07-09 01:47:05,monthly,9.99
U1145200,2024-07-23 02:34:12,monthly,9.99
U1145207,2024-07-01 18:10:45,monthly,9.99
U1145220,2024-07-13 01:55:07,monthly,9.99
U1145243,2024-07-13 17:17:57,monthly,9.99
U1145252,2024-07-08 14:02:41,monthly,9.99
U1145268,2024-08-15 13:06:38,monthly,9.99
U1145297,2024-07-18 12:53:40,monthly,9.99
U1145313,2024-07-03 23:39:03,monthly,9.99
U1145333,2024-07-11 06:29:31,monthly,9.99
U1145345,2024-08-02 16:07:17,monthly,9.99
U1145378,2024-07-06 11:33:51,monthly,9.99
U1145413,2024-07-05 14:47:22,monthly,9.99
U1145414,2024-07-16 21:23:25,monthly,9.99
U1145440,2024-07-06 19:47:43,monthly,9.99
U1145468,2024-07-26 17:50:12,monthly,9.99
U1145478,2024-07-16 04:05:24,monthly,9.99
U1145545,2024-08-04 04:06:38,monthly,9.99
U1145550,2024-07-18 04:00:53,yearly,79.99
U1145610,2024-07-04 12:12:44,yearly,79.99
U1145614,2024-07-06 16:53:54,monthly,9.99
U1145619,2024-07-02 20:04:22,yearly,79.99
U1145627,2024-07-14 22:59:19,monthly,9.99
U1145630,2024-07-03 05:29:25,monthly,9.99
U1145631,2024-07-07 00:43:33,yearly,79.99
U1145664,2024-07-03 07:45:53,monthly,9.99
U1145673,2024-07-25 19:50:27,yearly,79.99
U1145692,2024-07-06 19:38:25,monthly,9.99
U1145700,2024-07-11 08:40:10,monthly,9.99
U1145701,2024-07-17 13:12:19,monthly,9.99
U1145702,2024-07-17 14:47:03,yearly,79.99
U1145728,2024-07-21 21:58:41,monthly,9.99
U1145778,2024-07-13 03:51:57,monthly,9.99
U1145807,2024-07-02 22:17:45,monthly,9.99
U1145813,2024-07-04 22:11:14,yearly,79.99
U1145816,2024-07-06 23:39:54,monthly,9.99
U1145849,2024-07-24 16:58:46,yearly,79.99
U1145864,2024-07-04 08:59:41,yearly,79.99
U1145866,2024-07-16 20:14:03,monthly,9.99
U1145868,2024-07-10 21:39:27,monthly,9.99
U1145873,2024-07-03 05:48:42,monthly,9.99
U1145878,2024-07-02 07:07:40,monthly,9.99
U1145887,2024-07-28 18:41:48,monthly,9.99
U1145909,2024-08-10 09:21:04,yearly,79.99
U1145917,2024-07-02 12:09:44,monthly,9.99
U1145919,2024-07-02 16:15:01,monthly,9.99
U1145923,2024-07-21 07:39:16,monthly,9.99
U1145937,2024-07-11 12:24:04,monthly,9.99
U1145940,2024-07-06 16:06:10,monthly,9.99
U1145943,2024-07-02 02:33:11,yearly,79.99
U1145946,2024-07-08 14:10:00,monthly,9.99
U1145969,2024-07-02 10:30:24,monthly,9.99
U1145977,2024-07-02 19:15:25,monthly,9.99
U1146004,2024-07-19 07:35:09,monthly,9.99
U1146014,2024-07-09 17:42:42,monthly,9.99
U1146025,2024-07-10 21:33:30,yearly,79.99
U1146029,2024-07-18 02:11:48,monthly,9.99
U1146065,2024-07-04 14:39:02,yearly,79.99
U1146093,2024-07-31 13:34:09,monthly,9.99
U1146094,2024-08-19 01:19:37,yearly,79.99
U1146104,2024-07-02 23:49:00,monthly,9.99
U1146118,2024-08-03 12:18:02,monthly,9.99
U1146134,2024-08-04 20:08:04,monthly,9.99
U1146137,2024-07-07 04:38:50,monthly,9.99
U1146139,2024-07-15 06:56:28,monthly,9.99
U1146149,2024-07-02 12:47:00,monthly,9.99
U1146162,2024-08-19 10:04:53,yearly,79.99
U1146173,2024-07-21 22:06:06,monthly,9.99
U1146201,2024-07-03 07:24:42,monthly,9.99
U1146233,2024-07-06 02:47:09,monthly,9.99
U1146253,2024-08-23 10:02:27,monthly,9.99
U1146256,2024-07-29 07:12:59,monthly,9.99
U1146273,2024-07-20 16:21:32,monthly,9.99
U1146276,2024-07-02 10:12:58,monthly,9.99
U1146283,2024-07-16 23:25:21,monthly,9.99
U1146294,2024-07-19 03:11:21,monthly,9.99
U1146295,2024-07-14 22:05:49,monthly,9.99
U1146297,2024-07-02 15:32:13,monthly,9.99
U1146305,2024-07-12 09:56:50,monthly,9.99
U1146327,2024-07-09 09:06:02,monthly,9.99
U1146333,2024-07-04 03:47:54,monthly,9.99
U1146351,2024-07-02 03:36:53,monthly,9.99
U1146360,2024-07-07 03:33:52,yearly,79.99
U1146378,2024-07-11 23:55:05,monthly,9.99
U1146415,2024-07-09 09:28:41,monthly,9.99
U1146441,2024-07-02 11:50:16,yearly,79.99
U1146447,2024-07-22 22:52:26,monthly,9.99
U1146454,2024-07-07 15:52:43,monthly,9.99
U1146455,2024-07-18 20:42:59,monthly,9.99
U1146468,2024-07-20 02:29:22,monthly,9.99
U1146496,2024-07-19 14:57:20,yearly,79.99
U1146526,2024-07-08 05:06:59,monthly,9.99
U1146534,2024-07-18 04:21:11,monthly,9.99
U1146544,2024-07-12 21:15:46,yearly,79.99
U1146545,2024-07-15 02:16:29,yearly,79.99
U1146576,2024-07-04 00:51:41,monthly,9.99
U1146588,2024-07-03 21:11:32,monthly,9.99
U1146593,2024-07-17 16:02:37,monthly,9.99
U1146600,2024-07-03 12:51:46,monthly,9.99
U1146604,2024-07-25 23:37:31,yearly,79.99
U1146613,2024-08-01 06:49:10,monthly,9.99
U1146641,2024-08-12 21:27:59,yearly,79.99
U1146652,2024-07-16 16:59:59,monthly,9.99
U1146653,2024-07-24 18:03:43,monthly,9.99
U1146668,2024-07-06 00:40:28,monthly,9.99
U1146689,2024-07-09 03:03:53,monthly,9.99
U1146707,2024-07-13 02:47:27,monthly,9.99
U1146712,2024-07-16 22:33:36,monthly,9.99
U1146714,2024-07-20 21:17:52,monthly,9.99
U1146735,2024-07-05 05:11:15,monthly,9.99
U1146751,2024-07-03 09:44:14,monthly,9.99
U1146760,2024-07-05 12:38:28,monthly,9.99
U1146766,2024-07-06 10:44:41,monthly,9.99
U1146801,2024-08-23 04:21:21,monthly,9.99
U1146821,2024-07-11 23:55:37,yearly,79.99
U1146836,2024-07-03 22:19:42,monthly,9.99
U1146841,2024-08-25 07:15:36,yearly,79.99
U1146851,2024-07-13 12:23:01,monthly,9.99
U1146871,2024-07-13 20:16:49,monthly,9.99
U1146879,2024-08-22 03:18:46,monthly,9.99
U1146904,2024-07-26 15:39:08,monthly,9.99
U1146933,2024-07-09 08:39:23,monthly,9.99
U1146935,2024-07-04 18:41:51,monthly,9.99
U1146936,2024-07-23 14:59:17,yearly,79.99
U1146953,2024-07-03 05:07:51,yearly,79.99
U1146957,2024-07-23 02:24:39,yearly,79.99
U1146958,2024-07-19 12:12:52,monthly,9.99
U1146979,2024-07-05 05:09:56,yearly,79.99
U1146986,2024-07-09 11:02:15,yearly,79.99
U1147024,2024-07-03 08:06:58,yearly,79.99
U1147041,2024-07-11 03:05:23,yearly,79.99
U1147069,2024-07-05 20:28:13,monthly,9.99
U1147091,2024-09-10 19:40:16,monthly,9.99
U1147111,2024-07-04 08:31:51,monthly,9.99
U1147128,2024-08-26 09:18:33,monthly,9.99
U1147133,2024-07-07 01:04:59,yearly,79.99
U1147155,2024-07-09 09:02:28,monthly,9.99
U1147166,2024-07-07 11:45:40,yearly,79.99
U1147176,2024-07-04 00:54:40,monthly,9.99
U1147177,2024-07-24 15:18:42,monthly,9.99
U1147181,2024-07-10 17:03:43,yearly,79.99
U1147189,2024-07-05 20:59:09,monthly,9.99
U1147201,2024-07-07 16:56:14,yearly,79.99
U1147234,2024-07-13 09:51:46,monthly,9.99
U1147242,2024-08-29 17:24:44,monthly,9.99
U1147249,2024-07-19 10:46:32,monthly,9.99
U1147270,2024-07-17 21:45:54,monthly,9.99
U1147280,2024-07-03 13:06:41,monthly,9.99
U1147281,2024-07-22 23:13:09,yearly,79.99
U1147285,2024-07-05 05:00:45,monthly,9.99
U1147304,2024-07-09 18:38:51,monthly,9.99
U1147310,2024-07-10 19:34:21,monthly,9.99
U1147322,2024-07-06 10:02:12,monthly,9.99
U1147324,2024-07-29 03:03:25,yearly,79.99
U1147331,2024-07-03 18:49:45,yearly,79.99
U1147346,2024-07-23 14:09:59,monthly,9.99
U1147354,2024-07-03 07:59:52,monthly,9.99
U1147364,2024-08-29 23:42:32,monthly,9.99
U1147366,2024-07-13 08:09:51,monthly,9.99
U1147406,2024-07-11 04:56:21,monthly,9.99
U1147437,2024-07-20 18:59:44,monthly,9.99
U1147454,2024-07-16 15:38:15,yearly,79.99
U1147464,2024-07-07 21:57:37,monthly,9.99
U1147491,2024-07-04 22:20:08,monthly,9.99
U1147500,2024-07-10 07:09:56,monthly,9.99
U1147504,2024-07-04 22:33:27,monthly,9.99
U1147512,2024-08-09 20:19:07,monthly,9.99
U1147534,2024-07-07 00:26:54,yearly,79.99
U1147541,2024-07-06 00:12:35,monthly,9.99
U1147543,2024-07-10 14:53:29,monthly,9.99
U1147564,2024-07-03 14:02:29,monthly,9.99
U1147577,2024-07-22 13:52:25,yearly,79.99
U1147607,2024-07-12 21:42:31,monthly,9.99
U1147616,2024-08-08 04:40:08,monthly,9.99
U1147618,2024-07-08 00:18:42,yearly,79.99
U1147631,2024-07-24 15:34:15,yearly,79.99
U1147638,2024-07-04 06:46:28,monthly,9.99
U1147639,2024-07-08 05:25:55,monthly,9.99
U1147656,2024-07-25 22:48:17,monthly,9.99
U1147662,2024-07-16 04:03:49,monthly,9.99
U1147665,2024-07-04 10:51:56,yearly,79.99
U1147675,2024-07-14 05:36:53,monthly,9.99
U1147683,2024-07-18 21:08:41,yearly,79.99
U1147688,2024-07-25 00:58:32,monthly,9.99
U1147713,2024-07-07 00:37:13,monthly,9.99
U1147716,2024-07-11 09:15:56,monthly,9.99
U1147722,2024-07-09 05:41:09,monthly,9.99
U1147728,2024-07-07 02:09:05,monthly,9.99
U1147780,2024-07-21 05:54:56,monthly,9.99
U1147804,2024-07-10 08:29:26,monthly,9.99
U1147852,2024-07-24 11:15:12,monthly,9.99
U1147855,2024-07-13 22:36:10,yearly,79.99
U1147858,2024-07-12 19:42:48,monthly,9.99
U1147876,2024-07-09 03:55:36,monthly,9.99
U1147878,2024-07-05 21:08:21,monthly,9.99
U1147883,2024-07-05 15:25:48,monthly,9.99
U1147907,2024-07-04 02:47:20,monthly,9.99
U1147909,2024-07-07 22:09:56,monthly,9.99
U1147913,2024-07-10 01:01:58,yearly,79.99
U1147932,2024-07-25 15:39:19,monthly,9.99
U1147954,2024-08-31 01:37:58,monthly,9.99
U1147968,2024-07-04 23:39:18,monthly,9.99
U1147981,2024-07-05 15:03:45,monthly,9.99
U1148010,2024-07-08 02:07:56,yearly,79.99
U1148015,2024-08-08 06:01:41,yearly,79.99
U1148055,2024-07-24 17:24:14,yearly,79.99
U1148062,2024-07-07 18:43:44,monthly,9.99
U1148063,2024-07-09 23:51:58,monthly,9.99
U1148064,2024-08-20 04:53:37,monthly,9.99
U1148085,2024-07-07 00:58:21,monthly,9.99
U1148100,2024-07-17 21:08:50,monthly,9.99
U1148102,2024-07-10 08:48:10,monthly,9.99
U1148129,2024-07-06 17:11:10,monthly,9.99
U1148152,2024-07-12 15:54:06,monthly,9.99
U1148163,2024-08-26 07:33:10,monthly,9.99
U1148166,2024-07-16 08:39:16,monthly,9.99
U1148197,2024-07-12 07:06:32,monthly,9.99
U1148227,2024-07-12 02:33:43,monthly,9.99
U1148252,2024-07-25 06:58:53,monthly,9.99
U1148272,2024-07-24 04:04:33,monthly,9.99
U1148293,2024-08-05 21:08:21,monthly,9.99
U1148325,2024-08-03 11:41:30,monthly,9.99
U1148350,2024-07-04 20:57:26,yearly,79.99
U1148366,2024-07-10 07:26:57,monthly,9.99
U1148375,2024-08-19 12:19:48,monthly,9.99
U1148392,2024-07-11 14:12:33,monthly,9.99
U1148415,2024-07-19 15:28:58,yearly,79.99
U1148418,2024-07-24 19:12:04,monthly,9.99
U1148439,2024-08-07 10:16:39,monthly,9.99
U1148442,2024-07-29 13:18:33,monthly,9.99
U1148448,2024-07-08 06:37:26,monthly,9.99
U1148475,2024-07-22 04:46:11,monthly,9.99
U1148508,2024-07-12 08:57:16,monthly,9.99
U1148514,2024-07-25 03:23:15,yearly,79.99
U1148533,2024-07-04 03:15:27,monthly,9.99
U1148558,2024-07-04 01:56:35,monthly,9.99
U1148565,2024-07-16 01:17:15,monthly,9.99
U1148566,2024-07-08 04:55:59,monthly,9.99
U1148581,2024-07-14 08:49:16,monthly,9.99
U1148610,2024-07-09 10:34:41,monthly,9.99
U1148613,2024-09-02 14:45:32,monthly,9.99
U1148620,2024-07-29 21:10:50,yearly,79.99
U1148625,2024-07-05 11:24:23,monthly,9.99
U1148630,2024-07-04 18:05:54,monthly,9.99
U1148638,2024-07-04 05:17:05,monthly,9.99
U1148675,2024-07-17 23:48:38,monthly,9.99
U1148679,2024-07-26 01:50:53,yearly,79.99
U1148688,2024-07-13 13:49:53,monthly,9.99
U1148733,2024-07-12 09:50:28,monthly,9.99
U1148758,2024-07-13 15:50:02,monthly,9.99
U1148760,2024-07-15 15:33:39,monthly,9.99
U1148767,2024-07-06 02:53:38,monthly,9.99
U1148772,2024-07-09 07:03:42,monthly,9.99
U1148778,2024-07-18 04:18:00,yearly,79.99
U1148784,2024-07-08 04:04:25,monthly,9.99
U1148805,2024-07-14 10:11:52,monthly,9.99
U1148806,2024-07-11 02:14:00,monthly,9.99
U1148831,2024-07-12 06:33:13,monthly,9.99
U1148832,2024-07-12 08:22:44,monthly,9.99
U1148854,2024-07-15 01:57:34,monthly,9.99
U1148858,2024-07-22 13:16:23,monthly,9.99
U1148878,2024-07-08 08:37:25,monthly,9.99
U1148879,2024-07-08 16:05:31,monthly,9.99
U1148891,2024-08-04 04:24:30,monthly,9.99
U1148901,2024-07-05 15:21:48,monthly,9.99
U1148931,2024-08-07 11:00:17,monthly,9.99
U1148940,2024-07-10 03:34:17,monthly,9.99
U1148966,2024-07-12 20:40:30,yearly,79.99
U1148970,2024-07-18 13:42:49,monthly,9.99
U1148974,2024-08-22 13:44:21,monthly,9.99
U1148975,2024-07-14 11:57:52,yearly,79.99
U1148987,2024-07-31 07:19:12,monthly,9.99
U1148990,2024-07-21 18:40:13,monthly,9.99
U1148993,2024-07-11 10:34:59,monthly,9.99
U1149006,2024-07-23 13:04:04,monthly,9.99
U1149014,2024-07-31 11:55:55,monthly,9.99
U1149033,2024-08-20 21:22:48,yearly,79.99
U1149047,2024-07-16 11:11:12,monthly,9.99
U1149049,2024-07-12 18:17:13,monthly,9.99
U1149062,2024-07-16 18:56:16,monthly,9.99
U1149070,2024-07-14 07:53:42,monthly,9.99
U1149090,2024-07-05 16:36:34,monthly,9.99
U1149099,2024-07-08 22:41:06,yearly,79.99
U1149124,2024-07-11 13:48:39,monthly,9.99
U1149159,2024-07-13 13:52:59,monthly,9.99
U1149171,2024-07-25 08:37:24,monthly,9.99
U1149187,2024-07-27 12:49:24,monthly,9.99
U1149242,2024-08-15 03:55:28,yearly,79.99
U1149243,2024-07-27 06:48:04,monthly,9.99
U1149245,2024-07-05 02:58:22,monthly,9.99
U1149248,2024-07-23 05:34:11,monthly,9.99
U1149249,2024-07-06 10:54:49,monthly,9.99
U1149270,2024-07-11 15:07:40,yearly,79.99
U1149283,2024-07-08 08:45:07,monthly,9.99
U1149293,2024-07-06 23:59:47,monthly,9.99
U1149358,2024-07-14 00:16:28,yearly,79.99
U1149368,2024-07-07 20:32:51,monthly,9.99
U1149370,2024-07-09 10:21:45,monthly,9.99
U1149384,2024-07-16 12:39:32,yearly,79.99
U1149394,2024-07-10 20:43:33,monthly,9.99
U1149418,2024-07-07 08:16:32,yearly,79.99
U1149423,2024-07-05 03:27:45,monthly,9.99
U1149428,2024-07-05 09:27:28,monthly,9.99
U1149467,2024-07-05 10:15:56,monthly,9.99
U1149472,2024-08-27 18:46:51,monthly,9.99
U1149487,2024-07-09 03:29:06,monthly,9.99
U1149492,2024-07-07 07:50:13,yearly,79.99
U1149498,2024-08-19 20:49:46,monthly,9.99
U1149500,2024-07-19 04:16:04,monthly,9.99
U1149538,2024-07-30 05:45:25,monthly,9.99
U1149545,2024-07-07 10:10:43,monthly,9.99
U1149547,2024-07-06 10:30:57,monthly,9.99
U1149560,2024-07-07 03:00:20,yearly,79.99
U1149577,2024-07-14 05:33:44,monthly,9.99
U1149579,2024-07-19 23:02:09,yearly,79.99
U1149594,2024-07-05 01:07:16,monthly,9.99
U1149614,2024-07-23 06:47:03,monthly,9.99
U1149642,2024-07-05 18:18:06,yearly,79.99
U1149649,2024-08-02 01:46:14,monthly,9.99
U1149704,2024-07-12 05:17:06,monthly,9.99
U1149713,2024-07-13 00:04:36,monthly,9.99
U1149730,2024-07-13 15:38:17,monthly,9.99
U1149731,2024-07-06 19:51:18,yearly,79.99
U1149773,2024-07-07 09:56:32,yearly,79.99
U1149793,2024-07-05 19:29:07,monthly,9.99
U1149795,2024-07-05 13:47:17,monthly,9.99
U1149802,2024-07-15 22:22:27,monthly,9.99
U1149819,2024-07-07 08:57:28,monthly,9.99
U1149870,2024-07-27 22:31:31,monthly,9.99
U1149875,2024-07-22 11:31:35,monthly,9.99
U1149901,2024-07-06 02:50:34,monthly,9.99
U1149933,2024-07-17 03:34:55,yearly,79.99
U1149942,2024-07-08 14:39:09,yearly,79.99
U1149954,2024-07-07 01:14:01,monthly,9.99
U1149955,2024-07-20 00:37:39,monthly,9.99
U1149968,2024-07-20 07:24:24,monthly,9.99
U1149969,2024-08-04 08:57:42,monthly,9.99
U1149976,2024-07-06 09:18:04,monthly,9.99
U1149988,2024-07-14 08:30:09,monthly,9.99
U1150007,2024-07-12 09:21:58,yearly,79.99
U1150010,2024-07-16 08:53:35,monthly,9.99
U1150022,2024-07-26 05:18:03,monthly,9.99
U1150035,2024-07-22 03:10:38,yearly,79.99
U1150092,2024-07-20 07:07:04,monthly,9.99
U1150132,2024-07-06 20:31:43,monthly,9.99
U1150134,2024-07-09 23:55:14,monthly,9.99
U1150169,2024-07-07 17:55:26,monthly,9.99
U1150184,2024-07-06 21:12:36,yearly,79.99
U1150195,2024-07-17 19:14:53,monthly,9.99
U1150208,2024-07-25 14:36:35,yearly,79.99
U1150251,2024-07-11 19:52:54,monthly,9.99
U1150306,2024-07-25 04:25:00,monthly,9.99
U1150316,2024-07-07 07:20:17,monthly,9.99
U1150344,2024-07-22 04:41:48,monthly,9.99
U1150361,2024-07-20 02:06:15,monthly,9.99
U1150378,2024-07-31 15:22:46,monthly,9.99
U1150383,2024-07-23 22:24:36,yearly,79.99
U1150393,2024-07-06 12:44:59,yearly,79.99
U1150413,2024-07-13 13:31:13,yearly,79.99
U1150423,2024-07-06 04:05:03,monthly,9.99
U1150429,2024-07-18 19:17:09,monthly,9.99
U1150445,2024-07-12 07:21:04,monthly,9.99
U1150456,2024-07-06 16:03:03,yearly,79.99
U1150488,2024-07-06 19:36:38,monthly,9.99
U1150519,2024-07-06 21:58:48,monthly,9.99
U1150528,2024-07-29 07:36:43,yearly,79.99
U1150529,2024-07-14 14:06:02,yearly,79.99
U1150535,2024-07-06 16:40:23,yearly,79.99
U1150540,2024-07-15 16:30:22,yearly,79.99
U1150552,2024-07-11 00:41:32,monthly,9.99
U1150558,2024-08-10 00:32:54,yearly,79.99
U1150566,2024-07-14 16:14:57,monthly,9.99
U1150577,2024-07-06 04:52:36,monthly,9.99
U1150584,2024-07-15 09:25:35,monthly,9.99
U1150590,2024-07-17 02:19:49,monthly,9.99
U1150597,2024-07-17 17:07:28,monthly,9.99
U1150621,2024-07-08 09:23:08,monthly,9.99
U1150625,2024-07-14 12:00:44,monthly,9.99
U1150628,2024-07-09 09:29:16,monthly,9.99
U1150640,2024-07-26 22:16:28,monthly,9.99
U1150648,2024-07-24 09:53:52,monthly,9.99
U1150680,2024-07-18 10:19:04,monthly,9.99
U1150683,2024-07-17 22:34:41,monthly,9.99
U1150704,2024-07-11 16:22:35,monthly,9.99
U1150705,2024-08-23 16:51:34,monthly,9.99
U1150711,2024-07-09 11:50:24,monthly,9.99
U1150734,2024-07-19 02:43:48,yearly,79.99
U1150744,2024-07-16 08:41:54,monthly,9.99
U1150751,2024-07-27 04:56:14,monthly,9.99
U1150752,2024-08-04 19:26:17,monthly,9.99
U1150765,2024-07-21 15:19:27,yearly,79.99
U1150799,2024-07-13 01:10:41,monthly,9.99
U1150801,2024-07-15 02:57:57,monthly,9.99
U1150814,2024-08-21 16:47:24,monthly,9.99
U1150838,2024-07-11 19:17:51,monthly,9.99
U1150843,2024-07-06 13:29:50,monthly,9.99
U1150861,2024-07-13 06:45:39,yearly,79.99
U1150887,2024-08-02 07:38:53,monthly,9.99
U1150917,2024-07-13 11:47:56,yearly,79.99
U1150922,2024-07-18 00:41:06,yearly,79.99
U1150940,2024-07-07 20:49:24,monthly,9.99
U1150945,2024-07-07 03:50:23,monthly,9.99
U1150952,2024-07-17 17:20:57,yearly,79.99
U1150956,2024-07-20 02:59:21,monthly,9.99
U1150962,2024-07-28 20:08:55,yearly,79.99
U1150963,2024-07-27 16:52:54,monthly,9.99
U1150985,2024-07-11 09:48:57,yearly,79.99
U1151019,2024-07-30 02:22:44,monthly,9.99
U1151025,2024-08-15 19:01:09,monthly,9.99
U1151050,2024-07-11 17:34:51,monthly,9.99
U1151051,2024-07-30 13:33:02,monthly,9.99
U1151054,2024-07-07 02:51:30,monthly,9.99
U1151059,2024-07-21 21:58:33,monthly,9.99
U1151083,2024-07-17 09:21:07,monthly,9.99
U1151084,2024-07-13 06:35:59,yearly,79.99
U1151086,2024-07-08 03:34:02,monthly,9.99
U1151096,2024-07-08 10:24:24,monthly,9.99
U1151152,2024-07-13 01:12:09,yearly,79.99
U1151163,2024-07-18 10:42:00,monthly,9.99
U1151181,2024-07-20 14:12:26,monthly,9.99
U1151208,2024-07-07 06:46:08,monthly,9.99
U1151213,2024-07-07 08:30:55,monthly,9.99
U1151228,2024-07-17 18:00:33,yearly,79.99
U1151237,2024-07-10 00:44:00,monthly,9.99
U1151245,2024-07-09 09:15:47,monthly,9.99
U1151268,2024-07-30 07:28:50,monthly,9.99
U1151278,2024-08-07 18:44:09,monthly,9.99
U1151291,2024-07-13 13:06:28,yearly,79.99
U1151296,2024-07-22 23:45:22,monthly,9.99
U1151341,2024-07-07 10:27:49,monthly,9.99
U1151350,2024-07-12 15:29:17,monthly,9.99
U1151368,2024-07-18 22:55:10,monthly,9.99
U1151383,2024-07-23 19:09:42,monthly,9.99
U1151394,2024-08-03 04:17:54,monthly,9.99
U1151408,2024-08-02 05:10:38,monthly,9.99
U1151411,2024-07-23 14:38:15,monthly,9.99
U1151425,2024-08-15 22:41:58,monthly,9.99
U1151442,2024-07-13 05:03:48,monthly,9.99
U1151445,2024-07-08 14:16:22,yearly,79.99
U1151454,2024-07-07 08:11:39,monthly,9.99
U1151457,2024-07-09 14:26:20,monthly,9.99
U1151464,2024-07-07 10:32:38,monthly,9.99
U1151477,2024-07-26 04:01:28,monthly,9.99
U1151487,2024-07-23 07:54:41,monthly,9.99
U1151506,2024-07-24 13:58:43,yearly,79.99
U1151563,2024-07-16 23:06:57,monthly,9.99
U1151608,2024-07-09 09:09:13,monthly,9.99
U1151609,2024-08-25 07:47:25,monthly,9.99
U1151628,2024-07-23 10:42:56,monthly,9.99
U1151655,2024-07-27 04:10:32,monthly,9.99
U1151660,2024-07-07 04:56:46,monthly,9.99
U1151661,2024-07-16 16:29:23,monthly,9.99
U1151664,2024-09-05 04:20:22,yearly,79.99
U1151685,2024-07-07 15:38:08,monthly,9.99
U1151687,2024-07-21 12:44:08,monthly,9.99
U1151726,2024-07-15 08:04:08,monthly,9.99
U1151739,2024-07-14 09:06:26,monthly,9.99
U1151741,2024-07-17 04:35:43,monthly,9.99
U1151773,2024-07-16 04:56:04,monthly,9.99
U1151774,2024-07-30 20:44:34,monthly,9.99
U1151790,2024-07-07 06:17:57,yearly,79.99
U1151797,2024-07-16 16:06:29,yearly,79.99
U1151809,2024-07-09 19:24:25,monthly,9.99
U1151820,2024-08-05 02:12:40,yearly,79.99
U1151867,2024-08-17 15:54:47,monthly,9.99
U1151898,2024-07-17 18:35:45,yearly,79.99
U1151902,2024-07-13 12:16:24,yearly,79.99
U1151919,2024-08-29 02:36:57,monthly,9.99
U1151929,2024-07-08 12:30:58,monthly,9.99
U1151936,2024-07-15 00:49:27,yearly,79.99
U1151941,2024-07-11 16:13:24,monthly,9.99
U1151943,2024-07-22 08:34:43,monthly,9.99
U1151955,2024-07-21 00:42:33,monthly,9.99
U1151966,2024-07-19 12:04:43,monthly,9.99
U1151969,2024-07-25 04:08:07,monthly,9.99
U1151979,2024-07-10 02:40:26,yearly,79.99
U1151986,2024-07-20 18:25:16,yearly,79.99
U1151988,2024-08-09 16:29:13,yearly,79.99
U1152045,2024-08-03 21:56:51,monthly,9.99
U1152051,2024-08-21 05:35:40,monthly,9.99
U1152074,2024-07-13 00:11:00,monthly,9.99
U1152108,2024-07-17 15:06:34,yearly,79.99
U1152110,2024-07-22 21:28:34,yearly,79.99
U1152170,2024-07-09 17:39:31,monthly,9.99
U1152173,2024-07-12 08:52:29,monthly,9.99
U1152217,2024-07-08 15:00:11,yearly,79.99
U1152218,2024-07-21 15:10:55,monthly,9.99
U1152221,2024-07-13 05:51:05,monthly,9.99
U1152236,2024-08-06 02:34:02,monthly,9.99
U1152245,2024-07-18 03:14:22,monthly,9.99
U1152251,2024-07-15 14:11:18,monthly,9.99
U1152291,2024-07-08 14:05:23,monthly,9.99
U1152303,2024-08-07 02:31:01,monthly,9.99
U1152316,2024-07-10 06:28:31,yearly,79.99
U1152377,2024-07-22 22:50:35,monthly,9.99
U1152379,2024-07-10 13:17:53,monthly,9.99
U1152383,2024-08-12 17:31:20,monthly,9.99
U1152402,2024-07-09 23:33:48,monthly,9.99
U1152404,2024-07-16 03:16:13,monthly,9.99
U1152415,2024-07-16 15:39:02,monthly,9.99
U1152450,2024-07-08 09:18:13,monthly,9.99
U1152456,2024-09-02 14:15:14,monthly,9.99
U1152457,2024-07-12 18:56:51,yearly,79.99
U1152482,2024-07-08 22:15:11,monthly,9.99
U1152492,2024-07-21 03:52:44,monthly,9.99
U1152495,2024-08-12 17:41:18,monthly,9.99
U1152500,2024-07-08 14:42:41,monthly,9.99
U1152505,2024-07-10 02:51:53,monthly,9.99
U1152531,2024-07-11 05:18:38,monthly,9.99
U1152563,2024-08-27 11:00:58,monthly,9.99
U1152601,2024-07-28 18:22:28,monthly,9.99
U1152606,2024-07-22 05:01:57,monthly,9.99
U1152631,2024-07-11 08:14:27,monthly,9.99
U1152632,2024-07-08 18:00:39,monthly,9.99
U1152642,2024-07-08 17:47:11,monthly,9.99
U1152655,2024-07-19 06:04:13,monthly,9.99
U1152663,2024-07-14 11:20:29,yearly,79.99
U1152667,2024-08-19 23:32:34,monthly,9.99
U1152675,2024-08-11 04:10:50,monthly,9.99
U1152679,2024-07-14 22:05:45,monthly,9.99
U1152712,2024-07-29 17:00:36,monthly,9.99
U1152723,2024-07-11 12:05:45,monthly,9.99
U1152760,2024-08-10 01:57:49,yearly,79.99
U1152770,2024-07-16 20:09:03,monthly,9.99
U1152780,2024-08-25 22:29:29,monthly,9.99
U1152796,2024-07-26 15:27:45,monthly,9.99
